SOURCE_FORMID	PATCH_FORMID	EDITORID	NAME	SEX	HAIR	HL
010947AC	030947AC	FGGuardPorterBruma	Fighters Guild Porter	M	0RedRobin	0RedRobinHL
010947AD	030947AD	FGGuardPorterCheydinhal	Fighters Guild Porter	M	0RedRobin	0RedRobinHL
010947AE	030947AE	FGGuardPorterLeyawiin	Fighters Guild Porter	M	0Victor	0VictorHL
010947AF	030947AF	FGGuardPorterSkingrad	Fighters Guild Porter	M	0RedRobin	0RedRobinHL
010947BB	030947BB	CylbenDolovas	Cylben Dolovas	M	0RedRobin	0RedRobinHL
01094A28	03094A28	SEKnightOfOrder1Obelisk	Knight of Order	M	0Victor	0VictorHL
01094A38	03094A38	SEKnightOfOrder2Obelisk	Knight of Order	M	0Theo	0TheoHL
01094AC9	03094AC9	SEKnightOfOrder3Obelisk	Knight of Order	M	0Victor	0VictorHL
01094B25	03094B25	SEKnightOfOrder4Obelisk	Knight of Order	M	0Theo	0TheoHL
01094B5B	03094B5B	SEKnightOfOrder5Obelisk	Knight of Order	M	0Victor	0VictorHL
01094BE8	03094BE8	CaptainBaszonePatneim	Captain Baszone Patneim	M	0Theo	0TheoHL
01094E81	03094E81	MQ06MythicDawnAnteGuardF03	Mythic Dawn Guard	F	0Koala	0KoalaHL
01094E82	03094E82	MQ06MythicDawnAnteGuardF02	Mythic Dawn Guard	F	0Lamb	0LambHL
01094E83	03094E83	MQ06MythicDawnAnteGuardM02	Mythic Dawn Guard	M	0TheTruth	0TheTruthHL
01094E84	03094E84	MQ06MythicDawnAnteGuardF01	Mythic Dawn Guard	F	0Lamb	0LambHL
01094E85	03094E85	MQ06MythicDawnAcolyteRandom04	Mythic Dawn Acolyte	F	0Koala	0KoalaHL
01094E86	03094E86	MQ06MythicDawnAcolyteRandom03	Mythic Dawn Acolyte	M	0RedRobin	0RedRobinHL
01094E87	03094E87	MQ06MythicDawnAcolyteRandom02	Mythic Dawn Acolyte	F	0Lamb	0LambHL
01094E88	03094E88	MQ06MythicDawnAcolyteRandom01	Mythic Dawn Acolyte	M	0RedRobin	0RedRobinHL
0109504D	0309504D	Mq10OblivionSigilKeeper	Sigil Keeper	M	0Victor	0VictorHL
010950DB	030950DB	Dark04MythicDawn	Assassin	M	0Theo	0TheoHL
01095243	03095243	SE09KnightOfOrder	Knight of Order	M	0RedRobin	0RedRobinHL
01095331	03095331	DarkPrisonGuard06	Captain Gepard Montrose	M	0Theo	0TheoHL
01095A40	03095A40	MS93Captain	Dead Captain	M	0RedRobin	0RedRobinHL
01095A41	03095A41	MS93Crewmember1	Dead Crewmember	M	0Victor	0VictorHL
01095A42	03095A42	MS93Crewmember2	Dead Crewmember	M	0RedRobin	0RedRobinHL
01095A43	03095A43	MS93Crewmember3	Dead Crewmember	M	0Victor	0VictorHL
01095A44	03095A44	MS93Crewmember4	Dead Crewmember	M	0Theo	0TheoHL
01095A45	03095A45	MS93Varulae	Varulae	F	0Leona	0LeonaHL
01096765	03096765	SEKnightOfOrderPatrol1	Knight of Order	M	0TheTruth	0TheTruthHL
0109700A	0309700A	Faurinthil	Faurinthil	F	0Lenore	0LenoreHL
0109700C	0309700C	Ashni	Ashni	F	0Lamb	0LambHL
010977DA	030977DA	Hindaril	Hindaril	M	0TheTruth	0TheTruthHL
01097865	03097865	RalsaNethan	Ralsa Nethan	M	0RedRobin	0RedRobinHL
0109786B	0309786B	BurMeema	Bur-Meema	F	0Koala	0KoalaHL
01097C78	03097C78	MS94Archer01	Imperial Legion Soldier	M	0Theo	0TheoHL
01097C79	03097C79	MS94Soldier01	Imperial Legion Soldier	M	0Theo	0TheoHL
01097CAF	03097CAF	MQ06MythicDawnGuardPatrol01	Mythic Dawn Guard	M	0Theo	0TheoHL
01097CB0	03097CB0	MQ06MythicDawnShrineGuard01	Mythic Dawn Guard	F	0Laurell	0LaurellHL
01097CB1	03097CB1	MQ06MythicDawnShrineGuard02	Mythic Dawn Guard	M	0RedRobin	0RedRobinHL
01097FAF	03097FAF	E3KvatchStartSoldier	Imperial Legionnaire	M	0RedRobin	0RedRobinHL
01097FBC	03097FBC	E3KvatchDremoraLord	Dremora Kynval	M	0RedRobin	0RedRobinHL
01097FBE	03097FBE	E3KvatchCaptain01	Imperial Legion Captain	M	0TheTruth	0TheTruthHL
01098052	03098052	E3KvatchArcherFall01	Imperial Legionnaire	M	0RedRobin	0RedRobinHL
01098064	03098064	E3KvatchSoldierALERT02	Imperial Legionnaire	M	0RedRobin	0RedRobinHL
0109808A	0309808A	E3KvatchSoldierArcher02	Imperial Legionnaire	M	0Victor	0VictorHL
010980E0	030980E0	TestDeadMeat	Dead Meat	M	0Victor	0VictorHL
0109812E	0309812E	MenienGoneld	Menien Goneld	M	0TheTruth	0TheTruthHL
0109812F	0309812F	IlendVonius	Ilend Vonius	M	0TheTruth	0TheTruthHL
01098176	03098176	BWCWatersEdge2	Blackwood Company Guard	M	0RedRobin	0RedRobinHL
01098177	03098177	BWCWatersEdge3	Blackwood Company Guard	M	0TheTruth	0TheTruthHL
010981C2	030981C2	HackdirtBrethrenMonsterPatrol	Hackdirt Brethren	M	0RedRobin	0RedRobinHL
01098252	03098252	Boroneth	Boroneth	F	0Laurell	0LaurellHL
01098254	03098254	DAAzuraVampire01	Afflicted Brethren	M	0TheTruth	0TheTruthHL
01098255	03098255	DAAzuraVAmpire02	Afflicted Brethren	F	0Lenore	0LenoreHL
01098256	03098256	DAAzuraVampire03	Afflicted Brethren	F	0Lenore	0LenoreHL
01098257	03098257	DAAzuraVampire04	Afflicted Brethren	F	0Lenore	0LenoreHL
01098258	03098258	DAAzuraVampire05	Afflicted Brethren	F	0Koala	0KoalaHL
0109828B	0309828B	GhorubgroUgdub	Ghorub gro-Ugdub	M	0Victor	0VictorHL
01098295	03098295	HuntingTail	Hunting Tail	M	0Victor	0VictorHL
0109829B	0309829B	MuggraMurgak	Mug gro-Murgak	M	0Theo	0TheoHL
010982A5	030982A5	Rona	Rona	F	0Lamb	0LambHL
010982F8	030982F8	ColinStedrine	Colin Stedrine	M	0Theo	0TheoHL
010982F9	030982F9	BeatriceGene	Beatrice Gene	F	0Lenore	0LenoreHL
010982FA	030982FA	BravilGuardCastlePatrolDay01	Bravil Guard	M	0TheTruth	0TheTruthHL
010982FB	030982FB	BravilGuardCastlePatrolNight01	Bravil Guard	M	0Victor	0VictorHL
010982FC	030982FC	Hjar	Brother Hjar	M	0RedRobin	0RedRobinHL
010982FD	030982FD	Hridi	Brother Hridi	M	0Theo	0TheoHL
010982FE	030982FE	Holger	Brother Holger	M	0RedRobin	0RedRobinHL
010998C1	030998C1	MQ15MythicDawnLowM03	Ascended Immortal	M	0Theo	0TheoHL
010998C2	030998C2	MQ15MythicDawnLowF03	Ascended Immortal	F	0Koala	0KoalaHL
010998C3	030998C3	MQ15MythicDawnLowF02	Ascended Immortal	F	0Leona	0LeonaHL
010998C4	030998C4	MQ15MythicDawnLowF01	Ascended Immortal	F	0Lamb	0LambHL
01099A6A	03099A6A	MG13Vampire06Assassin	Bloodcrust Vampire	F	0Koala	0KoalaHL
01099A6B	03099A6B	MG13Vampire03Mage	Bloodcrust Vampire	M	0TheTruth	0TheTruthHL
01099A6C	03099A6C	MG13Vampire05Battlemage	Bloodcrust Vampire	M	0TheTruth	0TheTruthHL
01099A6D	03099A6D	MG13Vampire09Spellsword	Bloodcrust Vampire	F	0Lenore	0LenoreHL
01099A6F	03099A6F	MG13Vampire07Rogue	Bloodcrust Vampire	F	0Lenore	0LenoreHL
01099A70	03099A70	MG13Vampire08Sorcerer	Bloodcrust Vampire	F	0Lenore	0LenoreHL
01099A71	03099A71	MG13Vampire10Mage	Bloodcrust Vampire	M	0TheTruth	0TheTruthHL
0109C226	0309C226	Mq14DremoraSigilGuard	Sigil Keeper	M	0TheTruth	0TheTruthHL
0109C26A	0309C26A	MQ14DremoraSentryTemplate	Siege Crawler Sentry	M	0Theo	0TheoHL
0109F98A	0309F98A	DABoethiaVoice	Boethia's Voice for Recording	M	0Theo	0TheoHL
0109FD71	0309FD71	HackdirtBrethrenMonsterDarMa	Hackdirt Brethren	M	0RedRobin	0RedRobinHL
0109FD72	0309FD72	HackdirtBrethrenMonsterPatrol2	Hackdirt Brethren	M	0TheTruth	0TheTruthHL
010A2ADD	030A2ADD	DABoethiaChosen01	Boethia's Chosen	F	0Lenore	0LenoreHL
010A2ADE	030A2ADE	DABoethiaChosen02	Boethia's Chosen	M	0TheTruth	0TheTruthHL
010A2ADF	030A2ADF	DABoethiaChosen03	Boethia's Chosen	M	0Victor	0VictorHL
010A2AE0	030A2AE0	DABoethiaChosen04	Boethia's Chosen	F	0Koala	0KoalaHL
010A2AE1	030A2AE1	DABoethiaChosen05	Boethia's Chosen	M	0Theo	0TheoHL
010A2AE2	030A2AE2	DABoethiaChosen06	Boethia's Chosen	M	0RedRobin	0RedRobinHL
010A2AE3	030A2AE3	DABoethiaChosen07	Boethia's Chosen	F	0Koala	0KoalaHL
010A2AE4	030A2AE4	DABoethiaChosen08	Boethia's Chosen	F	0Laurell	0LaurellHL
010A2AE5	030A2AE5	DABoethiaChosen09	Boethia's Chosen	M	0Victor	0VictorHL
010A2AE6	030A2AE6	DABoethiaChosen10	Boethia's Chosen	M	0Victor	0VictorHL
010A3162	030A3162	Blade2	Fortis	M	0Victor	0VictorHL
010A3163	030A3163	Blade3	Arcturus	M	0Theo	0TheoHL
010A3164	030A3164	Blade1	Pelagius	M	0RedRobin	0RedRobinHL
010A3165	030A3165	Blade4	Ferrum	M	0Victor	0VictorHL
010A3166	030A3166	Blade5	Achille	M	0Victor	0VictorHL
010A3167	030A3167	Blade6	Baragon	M	0Theo	0TheoHL
010A3457	030A3457	BieneAmelionDEAD	Biene Amelion	F	0Laurell	0LaurellHL
010A345B	030A345B	MarcelAmelion	Marcel Amelion	M	0RedRobin	0RedRobinHL
010A348F	030A348F	BanditRobberTEMPLATE	Highwayman	M	0Victor	0VictorHL
010A369F	030A369F	AmminusGregori	Amminus Gregori	M	0TheTruth	0TheTruthHL
010A3832	030A3832	TolvasaSendas	Tolvasa Sendas	F	0Lenore	0LenoreHL
010A3833	030A3833	Pajeen	Pajeen	M	0TheTruth	0TheTruthHL
010A713B	030A713B	ArenaHopeful1	Branwen	F	0Koala	0KoalaHL
010A713C	030A713C	ArenaHopeful2	Saliith	M	0Victor	0VictorHL
010A9487	030A9487	CastaFlavus	Casta Flavus	M	0Victor	0VictorHL
010A948B	030A948B	DAHermaeusVoice		M	0Theo	0TheoHL
010ACE6D	030ACE6D	SisterAngrond	Sister Angrond	F	0Leona	0LeonaHL
010ACE73	030ACE73	SisterPhebeJeanard	Sister Phebe Jeanard	F	0Lamb	0LambHL
010AED40	030AED40	ArenaFan1	Adoring Fan	M	0Theo	0TheoHL
010B11D4	030B11D4	Degil	Degil	F	0Leona	0LeonaHL
010B11D6	030B11D6	BlancheMastien	Blanche Mastien	F	0Lenore	0LenoreHL
010B1231	030B1231	DASanguineVoice		M	0Victor	0VictorHL
010B166E	030B166E	SingsLikeThunder	Sings-Like-Thunder	M	0RedRobin	0RedRobinHL
010B1670	030B1670	HearsVoicesInTheAir	Hears-Voices-In-The-Air	M	0RedRobin	0RedRobinHL
010B167D	030B167D	FloydNathans	Floyd Nathans	M	0RedRobin	0RedRobinHL
010B167F	030B167F	HanzgroHubrag	Hanz gro-Hubrag	M	0Victor	0VictorHL
010B1681	030B1681	PhilipFranc	Philip Franc	M	0RedRobin	0RedRobinHL
010BB9CB	030BB9CB	Nerussa	Nerussa	F	0Koala	0KoalaHL
010BE330	030BE330	Courier1	Courier	F	0Koala	0KoalaHL
010BE33D	030BE33D	Courier2	Courier	F	0Laurell	0LaurellHL
010BE340	030BE340	Courier3	Courier	F	0Lamb	0LambHL
010BE341	030BE341	Courier4	Courier	F	0Laurell	0LaurellHL
010C45B5	030C45B5	ShadySam	Shady Sam	M	0Theo	0TheoHL
010C47EC	030C47EC	Maiqtheliar	M'aiq the Liar	M	0TheTruth	0TheTruthHL
010C509C	030C509C	NightChild	Night Child	M	0Victor	0VictorHL
010C5227	030C5227	BanditHighwayman01	Highwayman	M	0RedRobin	0RedRobinHL
010C5228	030C5228	BanditHighwayman02	Highwayman	M	0RedRobin	0RedRobinHL
010C5229	030C5229	BanditHighwayman03	Highwayman	M	0Victor	0VictorHL
010C522A	030C522A	BanditHighwayman04	Highwayman	M	0Theo	0TheoHL
010C526B	030C526B	MQ15MythicDawnACave02	Ascended Immortal	F	0Lenore	0LenoreHL
010C526C	030C526C	MQ15MythicDawnACave01	Ascended Immortal	M	0Theo	0TheoHL
010C55E5	030C55E5	AgnartheUnwavering	Agnar the Unwavering	M	0RedRobin	0RedRobinHL
010C56E4	030C56E4	AndreLabouche2	Andre Labouche	M	0Victor	0VictorHL
010C7619	030C7619	ICPalaceGuardGreenWay02	Palace Guard	M	0Victor	0VictorHL
010C769D	030C769D	MG08Necromancer1	Necromancer	F	0Koala	0KoalaHL
010C769E	030C769E	MG08Necromancer2	Necromancer	M	0Theo	0TheoHL
010C7944	030C7944	Dark07MercenaryTEMPLATE	Mercenary	M	0Theo	0TheoHL
010C798E	030C798E	TestErikNPC		M	0Theo	0TheoHL
010C80FD	030C80FD	JalbertREF	Jalbert	M	0Victor	0VictorHL
010C87B2	030C87B2	BrumaGuardCityPostDay03	Bruma Guard	M	0Victor	0VictorHL
010C87B3	030C87B3	BrumaGuardCityPostNight03	Bruma Guard	M	0Theo	0TheoHL
010C87B4	030C87B4	BrumaGuardCityPostDay04	Bruma Guard	M	0Victor	0VictorHL
010C87B5	030C87B5	BrumaGuardCityPostNight04	Bruma Guard	M	0Victor	0VictorHL
010C8808	030C8808	DeadScholar	Dead Scholar	M	0TheTruth	0TheTruthHL
010C89E0	030C89E0	MQ16PalaceGuard	Palace Guard	M	0Victor	0VictorHL
010C8C6C	030C8C6C	SummonDremora1CaitiffMale1	Dremora Caitiff	M	0RedRobin	0RedRobinHL
010C8C92	030C8C92	SummonDremora5MarkynazMale1	Dremora Markynaz	M	0TheTruth	0TheTruthHL
010CA005	030CA005	DeadTreasureHunter2	Dead Treasure Hunter	M	0Victor	0VictorHL
010CA18D	030CA18D	BlackRockPirate03	Black Rock Pirate	M	0RedRobin	0RedRobinHL
010CA18E	030CA18E	BlackRockPirate04	Black Rock Captain	M	0TheTruth	0TheTruthHL
010CA18F	030CA18F	BlackRockPirate01	Black Rock Pirate	M	0RedRobin	0RedRobinHL
010CA190	030CA190	BlackRockPirate02	Black Rock Pirate	M	0Victor	0VictorHL
010CD302	030CD302	lyndacartertest	Lynda Carter	F	0Laurell	0LaurellHL
010CD327	030CD327	MS08KurdanThug	Ra'jhera the Keeneye	M	0RedRobin	0RedRobinHL
010CD4D3	030CD4D3	KvatchCastleWallDremoraMage	Dremora Churl	M	0Theo	0TheoHL
0110D759	0310D759	ICPalaceGuardPostDay01	Palace Guard	M	0Victor	0VictorHL
01115DF6	03115DF6	ICPalaceGuardPostDay02	Palace Guard	M	0Theo	0TheoHL
01115DF7	03115DF7	ICPalaceGuardPatrolDay01	Palace Guard	M	0RedRobin	0RedRobinHL
01115DF8	03115DF8	ICPalaceGuardPatrolNight01	Palace Guard	M	0TheTruth	0TheTruthHL
01115DF9	03115DF9	ICPalaceGuardPostNight01	Palace Guard	M	0Victor	0VictorHL
01115DFA	03115DFA	ICPalaceGuardPostNight02	Palace Guard	M	0RedRobin	0RedRobinHL
01115DFB	03115DFB	ICPalaceGuardPostDay03	Palace Guard	M	0Theo	0TheoHL
01115DFC	03115DFC	ICPalaceGuardPostNight03	Palace Guard	M	0RedRobin	0RedRobinHL
01115DFD	03115DFD	ICPalaceGuardPostDay04	Palace Guard	M	0RedRobin	0RedRobinHL
01115DFE	03115DFE	ICPalaceGuardPostNight04	Palace Guard	M	0Theo	0TheoHL
01132AEB	03132AEB	TESTArgonian	Tar-Meena	M	0Theo	0TheoHL
0114683C	0314683C	ArenaICBlueTeamGladiator	Blue Team Gladiator	M	0TheTruth	0TheTruthHL
0114683D	0314683D	ArenaICYellowTeamChampion	Yellow Team Champion	F	0Laurell	0LaurellHL
0114C466	0314C466	TG11MothPriestFemale01	Blind Moth Priest	F	0Leona	0LeonaHL
0114C467	0314C467	TG11MothPriestFemale02	Blind Moth Priest	F	0Koala	0KoalaHL
0114C46A	0314C46A	TG11MothPriestMale01	Blind Moth Priest	M	0Theo	0TheoHL
0114C46B	0314C46B	TG11MothPriestMale02	Blind Moth Priest	M	0RedRobin	0RedRobinHL
0114C46E	0314C46E	TG11MothPriestBossMale01	Blind Moth Prelate	M	0RedRobin	0RedRobinHL
0114C46F	0314C46F	TG11MothPriestBossFemale01	Blind Moth Prelate	F	0Lenore	0LenoreHL
0114C715	0314C715	EvangelineBeanique	Evangeline Beanique	F	0Lenore	0LenoreHL
01165CA3	03165CA3	TESTWoodElf	Hasathil	M	0Theo	0TheoHL
01165CA4	03165CA4	TESTHighElf	Mannimarco	F	0Laurell	0LaurellHL
01165CA5	03165CA5	TESTDarkElf	Hlaro Dren	M	0RedRobin	0RedRobinHL
01165CA6	03165CA6	TESTOrc	Kurz gro-Baroth	M	0Theo	0TheoHL
011778DC	031778DC	Dark09PhillidaBodyguard	Adamus Phillida's Bodyguard	M	0Victor	0VictorHL
01177A2B	03177A2B	Sjirra	S'jirra	F	0Lamb	0LambHL
0117C457	0317C457	MythicDawnMeleeMale1	Mythic Dawn Agent	M	0Theo	0TheoHL
0117C464	0317C464	TG11MothPriestDoorGuard01	Blind Moth Priest	M	0Victor	0VictorHL
0117C465	0317C465	TG11MothPriestPrivateWanderer	Blind Moth Priest	F	0Lenore	0LenoreHL
0117CCFF	0317CCFF	DEADMythicDawnGuardRandomMale	Mythic Dawn Guard	M	0Theo	0TheoHL
01181C64	03181C64	KyliusLonavo	Kylius Lonavo	M	0Theo	0TheoHL
01181C68	03181C68	LerexusCallidus	Lerexus Callidus	M	0TheTruth	0TheTruthHL
01181D1E	03181D1E	TG11PalaceGuardTopFloor	Palace Guard	M	0Victor	0VictorHL
01185374	03185374	Lithnilian	Lithnilian	M	0TheTruth	0TheTruthHL
01185378	03185378	RaelynntheGravefinder	Raelynn the Gravefinder	F	0Lamb	0LambHL
01185DC9	03185DC9	SlytheSeringi	Slythe Seringi	M	0Victor	0VictorHL
01185FE0	03185FE0	AelwinMerowald	Aelwin Merowald	M	0RedRobin	0RedRobinHL
01185FE3	03185FE3	BjalfitheContemptible	Bjalfi the Contemptible	M	0Theo	0TheoHL
01185FE5	03185FE5	MaevatheBuxom	Maeva the Buxom	F	0Leona	0LeonaHL
01189D01	03189D01	CorrickNorthwode	Corrick Northwode	M	0TheTruth	0TheTruthHL
0118ABFB	0318ABFB	AdventurerOrcSpellsword01	Adventurer	M	0Theo	0TheoHL
0118ABFC	0318ABFC	AdventurerOrcBattlemage01	Adventurer	M	0RedRobin	0RedRobinHL
0118ABFD	0318ABFD	AdventurerOrcWarrior02	Adventurer	M	0TheTruth	0TheTruthHL
0118ABFE	0318ABFE	AdventurerOrcWarrior03	Adventurer	M	0Theo	0TheoHL
0118ABFF	0318ABFF	AdventurerOrcWarrior04	Adventurer	M	0RedRobin	0RedRobinHL
0118AD6B	0318AD6B	GuilbertSelone	Guilbert Selone	M	0RedRobin	0RedRobinHL
0118AD70	0318AD70	LenkaValus	Lenka Valus	F	0Koala	0KoalaHL
0118AD8C	0318AD8C	LeyawiinGuardDEAD	Leyawiin City Watch	M	0TheTruth	0TheTruthHL
0118AFD9	0318AFD9	ThorleyAethelred	Thorley Aethelred	M	0Victor	0VictorHL
0118B118	0318B118	ImperialLegionSoldier	Imperial Legion Soldier	M	0Theo	0TheoHL
0118B11A	0318B11A	ImperialLegionForester	Imperial Legion Forester	M	0TheTruth	0TheTruthHL
0118BA84	0318BA84	ImperialLegionForester2	Imperial Legion Forester	M	0Theo	0TheoHL
0118BA85	0318BA85	ImperialLegionSoldierInnImpBridge	Imperial Legion Soldier	M	0Theo	0TheoHL
0118BA86	0318BA86	ImperialLegionRiderChorrol	Imperial Legion Soldier	M	0RedRobin	0RedRobinHL
0118BA87	0318BA87	ImperialLegionSoldierInnRoxey	Imperial Legion Soldier	M	0Theo	0TheoHL
0118BA88	0318BA88	ImperialLegionRiderChey	Imperial Legion Soldier	M	0Theo	0TheoHL
0118BA89	0318BA89	ImperialLegionRiderLey	Imperial Legion Soldier	M	0RedRobin	0RedRobinHL
0118D1F2	0318D1F2	ICPrisonJailorDay	Imperial Jailor	M	0Theo	0TheoHL
0118D1F4	0318D1F4	ICPrisonJailorNight	Imperial Jailor	M	0RedRobin	0RedRobinHL
0118D2B4	0318D2B4	AlixLencolia	Alix Lencolia	M	0Victor	0VictorHL
0118D4CF	0318D4CF	ImperialLegionSoldierOBGATE	Imperial Legion Soldier	M	0RedRobin	0RedRobinHL
0118D7D8	0318D7D8	ImperialLegionSoldierInnDrunkDrag	Imperial Legion Soldier	M	0Theo	0TheoHL
011A5057	031A5057	LL1ConjurerBossLvl100_Lvl		M	0RedRobin	0RedRobinHL
011BF0A3	031BF0A3	LL1Conjurer100_Lvl		M	0Victor	0VictorHL
011BF8FC	031BF8FC	SELL2ZealotBossLvl100_Lvl		M	0RedRobin	0RedRobinHL
011CF0D5	031CF0D5	SE45mLackey_Lvl		M	0Victor	0VictorHL
01210383	03210383	LL2NecromancerLair75_Lvl		M	0Theo	0TheoHL
01211FF3	03211FF3	MS48FinalBattleDremoraBossLvl100_Lvl		M	0Theo	0TheoHL
012149D3	032149D3	LL1BanditBossBlackBow100_Lvl		M	0Theo	0TheoHL
0123859B	0323859B	LL1NecromancerBoss100_Lvl		M	0RedRobin	0RedRobinHL
0124EB55	0324EB55	SERottenDenLL1Patrol03_Lvl		M	0RedRobin	0RedRobinHL
01265281	03265281	SELL1HereticMage100_Lvl		M	0Theo	0TheoHL
0129338C	0329338C	LL2ConjurerLair50_Lvl		M	0RedRobin	0RedRobinHL
01295D87	03295D87	LL1DremoraArcher100_Lvl		M	0RedRobin	0RedRobinHL
0129F6E0	0329F6E0	LL1RoadBandit_Lvl		M	0Theo	0TheoHL
012B6087	032B6087	LL1BanditHighwayman50_Lvl		M	0Victor	0VictorHL
012CEDF3	032CEDF3	LL0VeyondCaveTribesman75_Lvl		M	0TheTruth	0TheTruthHL
012D018B	032D018B	SERottenDenLL1Patrol05b_Lvl		M	0TheTruth	0TheTruthHL
012D94BE	032D94BE	LL0VeyondCaveShaman100_Lvl		M	0TheTruth	0TheTruthHL
012E6DEC	032E6DEC	LL1Necromancer75_Lvl		M	0RedRobin	0RedRobinHL
0130D7D7	0330D7D7	SE08WalkToPassWallList_Lvl		M	0Theo	0TheoHL
01320C82	03320C82	LL1MarauderBossLvl100_Lvl		M	0TheTruth	0TheTruthHL
0137A0E9	0337A0E9	LL2NecromancerLair25_Lvl		M	0Victor	0VictorHL
013DEF95	033DEF95	MQ06MythicDawnAcolyteRandom_Lvl		M	0TheTruth	0TheTruthHL
013DFFAB	033DFFAB	LL1Dremora25_Lvl		M	0Theo	0TheoHL
014319E4	034319E4	LL1Conjurer50_Lvl		M	0Victor	0VictorHL
0143415A	0343415A	LL1MarauderBattlemage50_Lvl		M	0TheTruth	0TheTruthHL
014B8322	034B8322	LL1DremoraBossLvl100_Lvl		M	0Victor	0VictorHL
014BF751	034BF751	SEXPXavaraPatrolList01_Lvl		M	0Theo	0TheoHL
014CA55F	034CA55F	SERottenDenLL1Patrol04_Lvl		M	0RedRobin	0RedRobinHL
014D3F03	034D3F03	LL1MarauderMissile50_Lvl		M	0Victor	0VictorHL
014F0A39	034F0A39	SE10LLPinnacle05bKnight100_Lvl		M	0RedRobin	0RedRobinHL
015028C5	035028C5	LL1BanditMelee50_Lvl		M	0TheTruth	0TheTruthHL
0152C6D0	0352C6D0	SE03LL1KnightOfOrder100_Lvl		M	0Victor	0VictorHL
01534E5C	03534E5C	LL1BanditWizard25_Lvl		M	0TheTruth	0TheTruthHL
0153F51A	0353F51A	SERottenDenLL1Patrol02_Lvl		M	0Theo	0TheoHL
01542527	03542527	LL1MarauderMissile100_Lvl		M	0Victor	0VictorHL
0154DB93	0354DB93	LL0VeyondCaveTribesman50_Lvl		M	0Theo	0TheoHL
01561002	03561002	SE45zLackey_Lvl		M	0Victor	0VictorHL
015843F8	035843F8	MQ13BrumaMilitiaLeveled_Lvl		M	0Theo	0TheoHL
015933E2	035933E2	LL1BanditMelee75_Lvl		M	0TheTruth	0TheTruthHL
0163D046	0363D046	LL1BanditMissileBlackBow100_Lvl		M	0Theo	0TheoHL
0165B93C	0365B93C	SE10LLBrellach05bKnight100_Lvl		M	0RedRobin	0RedRobinHL
016641C9	036641C9	LL2NecromancerLair100_Lvl		M	0RedRobin	0RedRobinHL
016CB408	036CB408	LL1Necromancer25_Lvl		M	0TheTruth	0TheTruthHL
016CC7AA	036CC7AA	SE10LLPinnacle04bKnight100_Lvl		M	0TheTruth	0TheTruthHL
016E20FF	036E20FF	OrcAdventurerRandom25_Lvl		M	0Theo	0TheoHL
016F8F5B	036F8F5B	LL1Conjurer75_Lvl		M	0Theo	0TheoHL
0170A0F6	0370A0F6	LL1BanditBossLvl100_Lvl		M	0Victor	0VictorHL
017377F0	037377F0	SELL1KnightOfOrder100_Lvl		M	0Victor	0VictorHL
01737C49	03737C49	LL1MarauderMissile25_Lvl		M	0RedRobin	0RedRobinHL
01752327	03752327	LL2NecromancerLair50_Lvl		M	0RedRobin	0RedRobinHL
01768B44	03768B44	SEXPXavaraPatrolList02_Lvl		M	0TheTruth	0TheTruthHL
0177028E	0377028E	LL1Vampire100_Lvl		M	0TheTruth	0TheTruthHL
01792EA6	03792EA6	OrcAdventurerRandom10_Lvl		M	0TheTruth	0TheTruthHL
017C7D52	037C7D52	LL1DremoraMageLvl100_Lvl		M	0RedRobin	0RedRobinHL
0180DC6C	0380DC6C	SE10LLBrellach04aKnight100_Lvl		M	0TheTruth	0TheTruthHL
0186497F	0386497F	SELL1HereticBossLvl100_Lvl		M	0Victor	0VictorHL
0186E9E1	0386E9E1	LL0VeyondCaveChieftain100_Lvl		M	0Victor	0VictorHL
01871328	03871328	LL1MarauderMelee100_Lvl		M	0TheTruth	0TheTruthHL
01879619	03879619	SE10LLOrderPriest100_Lvl		M	0Victor	0VictorHL
0187AA3E	0387AA3E	MQ16PalaceDremoraBossLvl100_Lvl		M	0Theo	0TheoHL
0188316F	0388316F	SERottenDen03LLBoss01_Lvl		M	0Theo	0TheoHL
018A6876	038A6876	LL1BanditMelee100_Lvl		M	0Theo	0TheoHL
018A6F18	038A6F18	SELL1ZealotBossLvl100_Lvl		M	0Theo	0TheoHL
018A7249	038A7249	SE10LLKnightSentry100_Lvl		M	0RedRobin	0RedRobinHL
018BABD7	038BABD7	LL1BanditMissile25_Lvl		M	0Victor	0VictorHL
018D7774	038D7774	LL1BanditMissile100_Lvl		M	0Theo	0TheoHL
018EBD70	038EBD70	LL1MarauderMelee75_Lvl		M	0RedRobin	0RedRobinHL
01915EB2	03915EB2	SELL2ZealotLvl100_Lvl		M	0Theo	0TheoHL
01928C9D	03928C9D	LL1MarauderBattlemage100_Lvl		M	0RedRobin	0RedRobinHL
01931CC7	03931CC7	LL1MarauderMelee25_Lvl		M	0Victor	0VictorHL
0194B009	0394B009	LL1BanditCampMelee_Lvl		M	0Victor	0VictorHL
01951A05	03951A05	LL1MarauderMelee50_Lvl		M	0Theo	0TheoHL
01980A26	03980A26	LL1Necromancer50_Lvl		M	0Theo	0TheoHL
0199EBE4	0399EBE4	LL2WildernessConjurerLair50_Lvl		M	0TheTruth	0TheTruthHL
019A20A1	039A20A1	SELL2Zealot50_Lvl		M	0Victor	0VictorHL
