SOURCE_FORMID	PATCH_FORMID	EDITORID	NAME	RACE	SEX	TINI	TINC	TINV	QNAM_WAS	QNAM_NOW	MAX_DELTA_255
0103557A	0303557A	LeyawiinGuardCityPatrolNight01	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01035572	03035572	LeyawiinGuardCityPatrolDay01	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01035569	03035569	LeyawiinGuardCityPostNight03	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01035564	03035564	LeyawiinGuardCityPatrolNight03	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01035562	03035562	LeyawiinGuardCityPostDay03	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01035552	03035552	LeyawiinGuardCityPatrolDay03	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103554F	0303554F	LeyawiinGuardCityPostNight02	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103554E	0303554E	LeyawiinGuardCityPostDay02	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103554D	0303554D	LeyawiinGuardCastlePostNight02	Leyawiin Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103554B	0303554B	LeyawiinGuardCastlePostDay01	Leyawiin Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010353DF	030353DF	NoveniOthran	Noveni Othran	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
010353D6	030353D6	LeyawiinGuardCityPostNight01	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010353D5	030353D5	LeyawiinGuardCityPostDay01	Leyawiin City Watch	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0103533E	0303533E	LeyawiinGuardCastlePostNight01	Leyawiin Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
010352B3	030352B3	Eletta	Eletta	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
010352B1	030352B1	Zahrasha	Zahrasha	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
0103529A	0303529A	MyvrynaArano	Myvryna Arano	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
01034EB7	03034EB7	Bothiel	Bothiel	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01034EB6	03034EB6	RenaldViernis	Renald Viernis	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01034EB5	03034EB5	MartinaFloria	Martina Floria	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01034EB4	03034EB4	Delmar	Delmar	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01034EB3	03034EB3	BoderiFarano	Boderi Farano	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
01034EB2	03034EB2	TarMeena	Tar-Meena	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01034EB1	03034EB1	GasparStegine	Gaspar Stegine	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01034EB0	03034EB0	Borissean	Borissean	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01034EAF	03034EAF	JulienneFanis	Julienne Fanis	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01034EAD	03034EAD	Caranya	Caranya	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
01034EAB	03034EAB	IrlavJarol	Irlav Jarol	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E99	03034E99	Methredhel	Methredhel	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01034E8D	03034E8D	HlidaraMothril	Hlidara Mothril	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
01034E8C	03034E8C	AlessiaCaro	Countess Alessia Caro	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01034E8B	03034E8B	DecentiusOpsius	Decentius Opsius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E8A	03034E8A	JulittaPlotius	Julitta Plotius	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01034E89	03034E89	BettoPlotius	Betto Plotius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E88	03034E88	Otumeel	Otumeel	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E87	03034E87	Ahdarji	Ahdarji	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E86	03034E86	Cingor	Cingor	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
01034E85	03034E85	RaJahirr	Ra'Jahirr	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01034E84	03034E84	Bejeen	Bejeen	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01034E83	03034E83	WeebumNa	Weebam-Na	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E82	03034E82	Eitar	Eitar	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01034E81	03034E81	Margarte	Margarte	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
01034E7F	03034E7F	Mahei	Mahei	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E7E	03034E7E	Numeen	Numeen	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01034E7D	03034E7D	Geel	Geel	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E7C	03034E7C	OleedEi	Oleed-Ei	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E7B	03034E7B	Rana	Rana	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01034E7A	03034E7A	JaFazir	Ja'Fazir	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01034E78	03034E78	Tsrava	Tsrava	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E77	03034E77	Jbari	J'bari	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01034E76	03034E76	DarJee	Dar Jee	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E73	03034E73	Sherina	Sherina	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
01034E72	03034E72	Brodras	Brodras	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
01034E71	03034E71	LeyawiinGuardCastlePostDay02	Leyawiin Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E6F	03034E6F	Tsavi	Tsavi	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E6D	03034E6D	MariusCaro	Count Marius Caro	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E6C	03034E6C	KantavCheynoslin	Kantav Cheynoslin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034E6B	03034E6B	SilanaBlandia	Silana Blandia	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01034E6A	03034E6A	AvrusAdas	Avrus Adas	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01034E69	03034E69	TunZeeus	Tun-Zeeus	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01034E68	03034E68	Gundalas	Gundalas	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
01034E67	03034E67	Shomara	Shomara	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E66	03034E66	Shamada	Shamada	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E65	03034E65	Shuravi	Shuravi	KhajiitRace	F	4	184,131,76	80	172,130,86	172,130,86	0
01034E16	03034E16	HannibalTraven	Hannibal Traven	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01034E15	03034E15	RaminusPolus	Raminus Polus	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01034870	03034870	ArmandChristophe	Armand Christophe	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0103486E	0303486E	HieronymusLex	Hieronymus Lex	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01033908	03033908	MankarCamoran	Mankar Camoran	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
01033907	03033907	Martin	Brother Martin	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01033906	03033906	OnStayaSundew	On-Staya Sundew	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01033905	03033905	Harrow	Harrow	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01033904	03033904	MargueriteDiel	Marguerite Diel	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01033900	03033900	Styrbjorn	Styrbjorn	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0102FB2B	0302FB2B	AdamusPhillida	Adamus Phillida	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D8C0	0302D8C0	Kalthar	Kalthar	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0103186C	0303186C	BarthelGernand	Barthel Gernand	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01031869	03031869	CalliaBincal	Callia Bincal	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01031867	03031867	AloysBincal	Aloys Bincal	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01031540	03031540	Mirisa	Mirisa	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
01031317	03031317	GoblinJim	Goblin Jim	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01030FDC	03030FDC	PerenniaDraconis	Perennia Draconis	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01030FDB	03030FDB	AndreasDraconis	Andreas Draconis	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01030FDA	03030FDA	MatthiasDraconis	Matthias Draconis	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01030FD9	03030FD9	CaeliaDraconis	Caelia Draconis	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01030FD8	03030FD8	SibyllaDraconis	Sibylla Draconis	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
01026093	03026093	MQ05AstavWirich	Astav Wirich	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0100ABB5	0300ABB5	RavenCamoran	Raven Camoran	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
010301C4	030301C4	Ungolim	Ungolim	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
010301AC	030301AC	HavilsteinHoarBlood	Havilstein Hoar-Blood	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
01030196	03030196	AlvalUvani	Alval Uvani	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0103018E	0303018E	Shaleez	Shaleez	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01030148	03030148	JGhasta	J'Ghasta	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0103001D	0303001D	Baurion	Baurion	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0103001C	0303001C	Malene	Malene	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0102FF2A	0302FF2A	JeeTah	Jee-Tah	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0102FD70	0302FD70	RoliandHanus	Roliand Hanus	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102FD6E	0302FD6E	ArielleJurard	Arielle Jurard	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
0102F876	0302F876	Atraena	Atraena	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102F875	0302F875	Faelian	Faelian	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102F874	0302F874	AugustaCalidia	Augusta Calidia	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102F86D	0302F86D	Ancotar	Ancotar	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102F866	0302F866	UrnsiSerethi	Urnsi Serethi	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0102F865	0302F865	AdosiSerethi	Adosi Serethi	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0102F864	0302F864	DiramSerethi	Diram Serethi	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102F861	0302F861	ShagolgroBumph	Shagol gro-Bumph	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
0102F85F	0302F85F	Sakeepa	Sakeepa	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0102DC08	0302DC08	Caminalda	Caminalda	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102DC06	0302DC06	Kiara	Kiara	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0102DC04	0302DC04	ChristopheMarane	Christophe Marane	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102C623	0302C623	AzaniBlackheart	Azani Blackheart	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102C0C6	0302C0C6	FrancoisMotierreFaked	Francois Motierre	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102C0C1	0302C0C1	SkingradCastleGuardPatrolDay01	Skingrad Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102C0BB	0302C0BB	SkingradCastleGuardPatrolNight01	Skingrad Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102C0B7	0302C0B7	SkingradCastleGuardJailorNight	Skingrad Jailor	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102C0B6	0302C0B6	SkingradCastleGuardJailorDay	Skingrad Jailor	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102C0EB	0302C0EB	ErissareArenim	Erissare Arenim	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102F1FD	0302F1FD	SorisArenim	Soris Arenim	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102F10F	0302F10F	MQ04MythicDawnAgent05	Mythic Dawn Agent	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102F10B	0302F10B	MQ04MythicDawnAgent04	Mythic Dawn Agent	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0102F10A	0302F10A	MQ04MythicDawnAgent03	Mythic Dawn Agent	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102F108	0302F108	MQ04MythicDawnAgent02	Mythic Dawn Agent	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102F101	0302F101	MQ04MythicDawnAgent01	Mythic Dawn Leader	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102E5C6	0302E5C6	HerminiaCinna	Herminia Cinna	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102E5AF	0302E5AF	Vidkun	Vidkun	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0102E5DC	0302E5DC	DarkPrisonGuard05	Imperial Prison Guard	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0102E5DB	0302E5DB	DarkPrisonGuard04	Imperial Prison Guard	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102E5D9	0302E5D9	DarkPrisonGuard02	Imperial Prison Guard	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102E5D8	0302E5D8	DarkPrisonGuard01	Imperial Prison Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102DF5F	0302DF5F	DemoTestToddManDarkElf	Alban Justinius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102DF7A	0302DF7A	ValenDrethDark04	Valen Dreth	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102D6E6	0302D6E6	Erthor	Erthor	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0102D701	0302D701	Sigrid	Sigrid	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0102D6FF	0302D6FF	Hirtel	Hirtel	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102D6FD	0302D6FD	Athrelor	Athrelor	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0102D6FB	0302D6FB	BatulgraSharob	Batul gra-Sharob	OrcRace	F	13	100,108,44	80	105,111,60	105,111,60	0
0102D6F9	0302D6F9	Tavia	Tavia	RedguardRace	F	23	114,52,24	80	116,67,44	116,67,44	0
0102D6F6	0302D6F6	Boldon	Boldon	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102D6EE	0302D6EE	WeedumJa	Weedum-Ja	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
0102D6EC	0302D6EC	IlavDralgoner	Ilav Dralgoner	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D728	0302D728	GaltusPrevia	Galtus Previa	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D71F	0302D71F	ViranusDonton	Viranus Donton	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D3F2	0302D3F2	TestStealthGuyNotAlert	Stealth Test Guy -- Not Alert	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D3F1	0302D3F1	TestStealthGuyAlert	Stealth Test Guy -- Alert	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102D028	0302D028	Agata	Agata	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0102D027	0302D027	AlvesUvenim	Alves Uvenim	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0102D026	0302D026	Sdrassa	S'drassa	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0102D025	0302D025	Uurwen	Uurwen	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0102D024	0302D024	TrayvondtheRedguard	Trayvond the Redguard	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102D023	0302D023	Eilonwy	Eilonwy	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102D022	0302D022	Orintur	Orintur	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102D021	0302D021	Deetsan	Deetsan	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
0102D020	0302D020	SelenaOrania	Selena Orania	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102D01F	0302D01F	Volanaro	Volanaro	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102D01E	0302D01E	Jskar	J'skar	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0102D01D	0302D01D	Aryarie	Aryarie	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102D01C	0302D01C	ItaRienus	Ita Rienus	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102D01B	0302D01B	Ardaline	Ardaline	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102D01A	0302D01A	MarcGulitte	Marc Gulitte	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102D019	0302D019	FelenRelas	Felen Relas	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102D018	0302D018	Thaurron	Thaurron	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0102CD22	0302CD22	Dagail	Dagail	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0102CD21	0302CD21	Falcar	Falcar	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102CD20	0302CD20	JeanneFrasoric	Jeanne Frasoric	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
0102CD1F	0302CD1F	KudEi	Kud-Ei	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
0102CD1E	0302CD1E	Carahil	Carahil	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
0102CB2D	0302CB2D	DelphineJend	Delphine Jend	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
0102CA37	0302CA37	HenantierDream	Henantier	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102CA36	0302CA36	Droshanji	Dro'shanji	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0102CA35	0302CA35	Henantier	Henantier	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102C8D8	0302C8D8	Witseidutsei	Witseidutsei	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
0102C7C7	0302C7C7	VantusPrelius	Vantus Prelius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102C7C6	0302C7C6	Rellian	Rellian	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102C7C5	0302C7C5	DubokgroShagk	Dubok gro-Shagk	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
0102AF42	0302AF42	BrucetusFestinius	Brucetus Festinius	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102AF3E	0302AF3E	Srazirr	S'razirr	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
0102AF3C	0302AF3C	Rigmor	Rigmor	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
0102AF05	0302AF05	ClaudeMaric	Claude Maric	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102AE7D	0302AE7D	DarkPirate3	Pirate	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102AE7C	0302AE7C	DarkPirate2	Pirate	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
0102AE7B	0302AE7B	DarkPirate1	Pirate	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
0102AD83	0302AD83	TestChappyCombatGuy	Test Guy	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102ACD2	0302ACD2	ArenaBlueCombatant	Blue Team Combatant	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102ACD1	0302ACD1	ArenaYellowCombatant	Yellow Team Combatant	ImperialRace	F	13	182,112,70	80	171,115,81	171,115,81	0
0102ACC4	0302ACC4	ChorrolGuardPostNight03	Chorrol Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102ACC3	0302ACC3	ChorrolGuardPostDay01	Chorrol Guard	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102AB55	0302AB55	TestJuanDummy	Lackey	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01028C80	03028C80	ChorrolGuardJailorNight	Chorrol Jailor	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
01028C7F	03028C7F	ChorrolGuardJailorDay	Chorrol Jailor	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102BA47	0302BA47	FathisUles	Fathis Ules	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102B7D2	0302B7D2	TestPrinceHumperdinck	Prince Humperdinck	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102B7D0	0302B7D0	TestCountTyroneRugen	Count Tyrone Rugen	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102B7CE	0302B7CE	TestInigoMontoya	Inigo Montoya	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102B5EB	0302B5EB	SuriusAfranius	Surius Afranius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102B5EA	0302B5EA	Usheeja	Usheeja	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0102B529	0302B529	CollatinusVedius	Collatinus Vedius	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102B528	0302B528	UmoggraMarad	Umog gra-Marad	OrcRace	F	13	100,108,44	80	105,111,60	105,111,60	0
0102AB4E	0302AB4E	Umbacano	Umbacano	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
0102AB4C	0302AB4C	Jollring	Jollring	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0102996D	0302996D	ArenaRank6E	Yellow Team Pit Dog	DarkElfRace	F	24	84,84,78	80	92,92,87	92,92,87	0
0102996C	0302996C	ArenaRank6C	Yellow Team Bloodletter	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
0102996B	0302996B	ArenaRank6D	Yellow Team Champion	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
01029969	03029969	ArenaRank6B	Yellow Team Hero	HighElfRace	M	1	213,180,78	80	195,169,87	195,169,87	0
01029968	03029968	ArenaRank6A	Yellow Team Hero	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
0102994E	0302994E	ArenaRank5E	Yellow Team Gladiator	BretonRace	M	2	225,161,115	80	205,154,117	205,154,117	0
01029948	03029948	ArenaRank5D	Yellow Team Gladiator	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01029947	03029947	ArenaRank5C	Yellow Team Gladiator	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01029946	03029946	ArenaRank5B	Yellow Team Gladiator	ArgonianRace	F	16	81,64,40	80	90,76,57	90,76,57	0
01029945	03029945	ArenaRank5A	Yellow Team Gladiator	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
01029944	03029944	ArenaRank4C	Yellow Team Warrior	OrcRace	F	13	100,108,44	80	105,111,60	105,111,60	0
01029939	03029939	ArenaRank4B	Yellow Team Warrior	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
01029938	03029938	ArenaRank4A	Yellow Team Warrior	NordRace	F	24	230,155,134	80	209,149,132	209,149,132	0
01029912	03029912	ArenaRank3C	Yellow Team Myrmidon	OrcRace	M	1	103,111,45	80	107,114,61	107,114,61	0
01029911	03029911	ArenaRank3B	Yellow Team Myrmidon	HighElfRace	F	24	208,176,73	80	191,166,83	191,166,83	0
01029910	03029910	ArenaRank3A	Yellow Team Myrmidon	WoodElfRace	M	1	199,135,102	80	184,133,107	184,133,107	0
0102990A	0302990A	ArenaRank2C	Yellow Team Bloodletter	DarkElfRace	M	1	89,88,83	80	96,95,91	96,95,91	0
01029909	03029909	ArenaRank2B	Yellow Team Bloodletter	BretonRace	F	16	220,156,109	80	201,150,112	201,150,112	0
01029908	03029908	ArenaRank2A	Yellow Team Bloodletter	RedguardRace	M	1	119,56,30	80	120,70,49	120,70,49	0
01029234	03029234	ArenaRank1D	Yellow Team Brawler	KhajiitRace	M	1	189,124,58	80	176,124,71	176,124,71	0
01029233	03029233	ArenaRank1B	Yellow Team Brawler	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01029232	03029232	ArenaRank1C	Yellow Team Brawler	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
01029231	03029231	ArenaRank1A	Yellow Team Brawler	NordRace	M	1	235,159,140	80	213,152,137	213,152,137	0
0102A2B3	0302A2B3	ArenaRank0C	Yellow Team Pit Dog	ArgonianRace	M	38	101,56,33	80	106,70,51	106,70,51	0
0102A2B1	0302A2B1	ArenaRank0A	Yellow Team Pit Dog	WoodElfRace	F	24	194,131,97	80	180,130,103	180,130,103	0
0102A2AE	0302A2AE	ArenaRank0B	Yellow Team Pit Dog	ImperialRace	M	1	187,117,75	80	175,119,85	175,119,85	0
